reviewID,content
Whitestone_6135fe26-a271-4a98-a55c-42b745357f48,"safe place to live and work"
Whitestone_02fa1a40-186b-47e4-b780-c7cbbf809892,"would move here again if I had to do it all over again......is also so conveniently located - close to Long Island, New Jersey, Connecticut and the heart of New York City....SO much to do here...museums,  parks, close to public transit, great shopping,  dining places,..& MORE........it's the best."
Whitestone_3cc05174-717f-4808-bb13-79465f7f61e2,"The cops aren't around much; however, we have safety patrol cars that are always surveying the neighborhood."
Whitestone_9bc7105a-8e85-4880-87f6-1cc7bfe8b1a1,"I enjoy living in my current neighborhood because it's populated, yet very peaceful. There is a park a few blocks away, where runners and bikers can get great exercise. The view of the park is amazing as well."
Whitestone_05b69bb0-a5da-4928-bb9f-0a2236c4bd2b,"have not heard of many crimes in the area"
Whitestone_904c745f-7868-4a88-9222-6500a24ccc7a,"very peaceful and enjoyable lots to do"
Whitestone_1cb56870-13c5-4dd6-8ace-70c3dbd96c00,"this area has the lowest crime rate"
Whitestone_3e150493-4fd9-4bc6-8a1a-39635106fbc6,"the community has not changed much since I was born. 80% of the neighbors still live here"
Whitestone_178d1339-b7f3-46b4-b133-da8f5a8f597e,"More money needs to he pumped into our local economy to improve roads and overall quality of life."
Whitestone_7507dd02-811b-4278-8a6e-0f0f3f4d7ee5,"I would choose to live here again because its a nice atmosphere and hometown suburb feel without actually having to live in the suburbs far from the city. Its diverse and can accommodate anyone."
Whitestone_f8dacf68-b75b-44e2-8686-bad5398f65ca,"This is a pretty nice place to live. Houses are expensive, the roads aren't always in the best shape, and it can be difficult to find local activities to do. The positives outweigh the negatives though because crime isn't over abundant, good food is everywhere, and local transportation is great."
Whitestone_23a5227f-15c0-45e4-87fc-15b0146bae24,"Spring and fall are great. Winter, not much happens, it's just a hassle to commute. In the summer, the humidity in new york city overall can be bad, but you can stay cool"
Whitestone_6d17645d-9eee-4df5-9817-a033d6643504,"Expensive, but not as much as the city. Pretty great to live if you can afford it in the suburbs and just make the commute."
Whitestone_219ec2a1-cc54-4d9d-90bc-fbee176d1f24,"Nothing much to do here. It's a good place, but if you're in town for a few days, its best to go to the city and not the suburbs where there's less memorable things to do"
Whitestone_d9bd9c14-7c24-49c2-b895-bcac52a2b6fe,"It's not really a community per se but the suburbs have their own network of people mostly families who meet each other through their children attending the same school and being friends. People live here their entire lives as well as their children. Very pet friendly and family friendly. Great place to raise a family"
Whitestone_762b743b-f1b8-4b4c-ab7f-59a5ac32fbab,"I've never felt unsafe here. Everything is quiet, clean, and although you'll hear ambulances, its new york city so you'll be used to it. But overall, absolutely no crime. Very safe here"
Whitestone_979319b2-2b68-4f8e-9de1-0ef6e4ea1661,"Small local representatives. Nothing big happens here in politics"
Whitestone_abb5af2a-012e-4ff5-afec-289f890a47f5,"People are fine, no problems or violence at all. Very diverse but some neighborhoods are more ethnic"
Whitestone_97e242dc-55df-429a-9438-5d01fd67b02c,"Small stores everywhere, diverse but could use more"
Whitestone_8dec3286-2b6b-40a3-bbf4-a30c84da34c8,"Nothing good or bad about it. Small businesses come and go"
Whitestone_36570506-737c-4c5f-851e-4bfa51e0f9a3,"Its a good place to live. Very quiet, but you will find parks"
Whitestone_9d634504-7518-4d92-8641-2216776ea92b,"There are a few options"
Whitestone_8dadd278-ea8c-4d4b-9ac1-ecd696522641,"The widest variety you will ever find, very diverse"
Whitestone_b09f845e-e0bd-4b60-89f2-d5bf7cc119f2,"Very extensive system, stops nearly everywhere, very easy and mostly reliable. There will be off days where its running behind but overall its great"
Whitestone_a0944440-118f-42a4-9e2a-eccc0b3a3a3f,"Small businesses. Can get expensive, but service is good."
Williamsbridge_7bcee07b-6de7-4e41-aeb3-a647fc55f8c1,"There are many public schools as well as a few Catholic Private Schools so deciding on a school for your children is easy.  The neighborhood is generally safe, have not heard a gunshot yet unlike Newark, NJ, my previous neighborhood.  Nightlife is a bit bland, a few bars around but no big clubs if you wanna hit a dance floor.  Real Estate is high, there are always many houses for sale as well as apartments for rent.  Lots of Jamaican food which I love, I have spotted also a Dominican restaurant if your feeling spanish flavors.  Not to many Job opportunities aside from entry level jobs.  Commute can be rather long on the train, expect contraction on train tracks, delays on weekends and sometimes transferring from train to a shuttle bus to reach the city.  1-1 1/2 hour train commute from the city."
Williamsbridge_6bd1a5c6-68f6-4a90-8bed-fe4179f09b88,"Overall, the section of Williamsbridge in which I live is a nice area. Transportation is everywhere and the area looks very nice."
Williamsbridge_f606afec-3505-44eb-bb37-90b7772b90ea,"its a very quite area , everyone is friendly people past by my house and have a conversation with my dog, they look out for each other"
Williamsbridge_280dd751-beb0-4336-90f8-9678fe117898,"It's been known crimes taking place a little too clise for comfort in my area, it's rather scary because I never feel safe not knowing what can happen or when it would."
Williamsbridge_bb1779f9-717c-4a93-88ae-4ac7ef45c47c,"If I had to do it all over again I wouldn't have chosen to live here. I don't find the area to be the cleanest or quiet and I don't see it changing for the better any time soon to be honest."
Williamsbridge_8685871e-564d-4e0c-bf9e-4f1346732f7c,"The police definitely show up when needed and in a timely manner. The safety in this area is okay as well. It's better to stay aware of your surroundings and not speak to strangers."
Williamsbridge_b35fd4e5-6def-416b-b651-5778425f03a1,"If I could choose to live here all over again, I wouldn't choose it. The area is sometimes unsafe because of the type of residents that live here."
Williamsbridge_07e77e63-dc6c-4abd-9f12-d879b8af263f,"There are alot of crimes that happen around my neighborhood. People get shot/ stabbed, but not necessarily on my block, just around the area."
Williamsbridge_994fa9b9-261c-4972-801f-e3c141d71efa,"The area is generally quiet. i would like to move though. There are some ignorant people that live around here and i would like to live in a neighborhood where there are nicer people"
Williamsbridge_d8eebe73-d004-428c-9d3d-3dfaf39bfa8d,"It has it's ups and downs, but overall the neighborhood is quite at certain times."
Williamsbridge_ccb89970-da06-4c57-b79b-1d830b5c2ae2,"It is very diverse, and the people here has a good vibe. There is always a good and a bad to every neighborhood."
Williamsbridge_cdb74e67-c5c0-4f75-b554-ec5722f0a28c,"Not a lot of crime happens around here"
Williamsbridge_ee10fe7a-d67d-498c-a719-6190c901a718,"A lot has changed in 10 years"
Williamsbridge_d6b49d2d-6f7e-413e-882e-ce34896b7795,"Police are always seen cruising the blocks on duty"
Williamsbridge_8d84ab36-13a1-413b-94f4-78ff1236dd61,"The neighborhood isn't really culturally diverse"
Williamsbridge_910e0eae-b9ea-4c8a-bfca-0471484c174a,"Housing in this area is very costly"
Williamsbridge_a1a6bbae-90cc-43bf-af7c-696c63f7852b,"It's a friendly area will say hi in passing"
Williamsbridge_5d8f4707-867c-4c60-b389-385a220a6e29,"The police are very visible in the area and there's not a lot of crime here"
Williamsbridge_585d29a1-562d-444c-88d4-cb0dd8b6ae70,"It's a quiet area but if I could do better I would not live here"
Williamsbridge_f7d26bc6-5d61-42c2-9a84-a670689dfe1c,"not much of a sense of community as far as I see."
Williamsbridge_06769708-e000-4858-b77a-31607a140a44,"Housing stock is over 60 years old and most people can't afford rennovations"
Williamsbridge_2a8d2844-13bd-4d43-afdb-a1954d901368,"High visibility of police increases the safety"
Williamsbridge_fb581591-fa14-4006-a8b5-085dfb759c83,"the increase in crime and police activity affects the ranking"
Williamsbridge_ac1297f8-1b80-4dd4-b925-0662d39644e1,"I like my area. The people who live here are nice. I have never had any problem with neighbors. The people who own the bodega down the block remember my family and I by name."
Williamsbridge_f2ad835c-0116-452f-a35c-623fc169b204,"This area is stable to live in."
Williamsbridge_367f9c41-4e53-4943-a741-9d1f6958b803,"I've witnessed a lot of arrests or swarms of police cars in my time here."
Williamsbridge_2aeba97d-0289-440e-9191-4f3b07f6e627,"Pretty meh. Not much to say, it's a city, it's humid all the time."
Williamsbridge_1723a321-ca73-42c4-82c9-7262deabfc7c,"There is no nightlife here. It's not safe at night."
Williamsbridge_ba3999cc-7904-49b4-baf5-696678c443d0,"My neighborhood includes mostly small shops with few hiring opportunities."
Williamsbridge_1adf260c-0ae8-42dd-afb0-70de9b8969dd,"Sometimes I get hit on by storeowners, or stared down by people standing around the stores."
Williamsbridge_77a7917c-bc58-42f5-a97e-8e07957abe44,"There is a visible presence of police activity in this area."
Williamsbridge_270a85a4-7488-48bf-aed1-b60d2ce7a033,"The weather in this area varies from one extreme to the other."
Williamsbridge_f402603b-91c9-4bee-9246-490c23524257,"There is a variety of cuisine in this area.  You are guarenteed to find a dish you will like."
Williamsbridge_6a12c2e6-27e2-4f79-a6f8-4655d7d9ed34,"Employment in this area is okay.  There is a variety of job opportunities."
Williamsbridge_f32f2f36-b9df-4a43-b0d4-3f8d3d50cbb2,"The people who work at the stores in my area are friendly.  I get personal attention and great service."
Williamsbridge_22dfb5e6-ddac-4b99-92f1-eddf8f613118,"Gyms are available as well as tracks."
Williamsbridge_5bb173a2-086c-402f-bceb-28fb88d5276a,"Public transportation needs to improve."
Williamsbridge_9c59337b-de15-4fe9-91b9-d1a632c6429f,"When it snows its hard to drive."
Williamsbridge_8ec947d3-4f4a-4b52-977b-463039810755,"Not to many options but you can make the best of it"
Williamsbridge_352b44da-6618-4f05-94c9-8f47641b7a67,"There are limited jobs in the community."
Williamsbridge_d044c22a-6e6b-4908-9e7a-b11af20d0f47,"In my community the stores are pretty convenient."
Williamsbridge_7308381f-d4bc-4a05-9a58-2768d2eb1fd7,"In my neighborhood , there is no crime.  However in the overall community, there have been instances of shooting which involved the action of the police force.  Sometimes, these victims died of their wounds and the police for a specific period of time have to remain in the area until calm and safety is secured in the area.   Otherwise, it is a good community and most of the people know each other."
Williamsbridge_a55839d7-1802-4338-b63c-e95b1f1197a8,"Most of the houses in my neighborhood are single family houses and the owners live in these houses..   However, in the overall community, there are many apartment buildings which housed many tenants.  It is a good area to live as transportation, schools and churches are very close by.   There are many shopping area for shoppers and a big park also the bronx zoo in this vicinity."
Williamsbridge_3b668888-82a6-442a-aa22-4b1e084e27d0,"The community is very busy but where I live it is very quiet and a small neighborhood.  Many people live in my community for as long as over thirty years and they are still enjoying it.  We all get along with each other and look out for the interest of each other.   The community has a big park where family go to have picnic, barbeque and a family day.   There are other places of interest like a park where different ball games are played."
Williamsbridge_3d312a51-f72b-4659-a8b6-da37fa7ca55c,"the weather in my area is good.  However, when there is a bad winter storm, we are affected by it.  Right now the weather is excellent.  Many of my neighbors are in their backyards enjoying the evening out.  These are the kind of weather my neighbors love as they tend to put on various events in the summer in their backyards where they invite friends and family to share the evening with them."
Williamsbridge_a1ea37e2-aacb-46ee-b38b-b4adfe1c4b1c,"The food and drink near this area is excellent.  There are decent clubs and bars one can go and enjoy the evening or night.  The types of restaurants varies in that there are caribbean restaurants, mexican restaurants, japanese restaurants,  and chinese restaurants.   Along with these restaurants are the fast food places like Kentucky Fried Chicken, Popeyes Restaurant, McDonalds and Pizza places."
Williamsbridge_1f653b60-bb7e-4e7f-9863-589c8cd543d7,"In my area, the job market is very slow to professionals for instant teachers.   For jobs within a company like McDonalds, it is easier as first, prospective employees have to present only a diploma from a high school to get the jobs at McDonalds.  For a 99 cents store or a restaurant, prospective employees do not have to present any form of school leaving diplomas or certificates.   However, for teachers and other professions like nurses, one has to be certified by the state and has a degree.  For this, the market is very competitive."
Williamsbridge_cf5efe1e-25c9-40fe-8fe0-a3bb68243e6f,"Stores are clean, proprietors are friendly and it is convenient for shoppers especially for those who work long hours.  Transportation is easily accessible and there are a variety of stores in my neighborhood.  The most popular stores are the 99 cents stores which now carries almost everything one would need for daily and emergency use."
Williamsbridge_1e5bb6b1-55d3-4f9a-9daa-824cc67dbafa,"The food and drinks are good."
Williamsbridge_3a622dea-44c6-4bad-bdf6-15b3b977d407,"There are no jobs available."
Williamsbridge_519a35d9-08cb-4cba-bf51-2a4125f792d2,"They probably need more funding for more of a variety. It would be great if we had more clothing stores in the area."
Williamsbridge_c9f86e2e-d53e-489f-9e03-55d98c541c27,"no big companies in this area"
Williamsbridge_4ce8a4f6-d721-4660-8fa5-b7d0265da562,"I haven't heard of anythingin particular happening in my neighborhood."
Williamsbridge_88ad2712-970f-4fb9-a32a-1d50fc516bed,"The New Bay Plaza is Awesome!"
Williamsbridge_c7acf564-5bfd-4f28-9616-93fa3027a669,"The housing is costly, but the units are mediocre. There are also a couple of abandoned lots in the neighborhood."
Williamsbridge_f166eb45-beb9-4b72-b250-d2f7c29d7f80,"Try all the different cuisine NY has to offer."
Williamsbridge_aa841771-714e-4c93-8769-7fe97d8551ac,"There is always a job to be done in NYC."
Williamsbridge_998146a6-444a-441d-8fd9-26cdc461c12c,"it is a good area for local business."
Williamsbridge_7eafb120-552f-4bda-8c77-0630ae2a34b7,"When it snows, it is a horrible time to be outside."
Williamsbridge_248e6bbf-ae9a-4680-9ce3-0859e5cc36da,"I do not any vacant properties."
Williamsbridge_3f047fae-e7bb-496c-9dae-490f28fa971d,"I say active by doing workout videos, 5 days a week."
Williamsbridge_35f659d9-aa97-4440-9a60-dede93d8d98c,"My family has lived in this area before, the best part is that it is mostly quiet."
Williamsbridge_926bfa0a-1a51-45e2-bfad-01548a69316c,"I wish there was a healthy restaurant around here, everything is pretty much fast food."
Williamsbridge_7b6a4d83-f88c-4280-a92c-47cd152b439c,"The nearest fire department is 20 blocks away and I haven't noticed any police departments."
Williamsbridge_360bcb2d-452d-4289-b286-d8e61fb4a91c,"There are no community events really, everyone pretty much keeps to themselves."
Williamsbridge_1797a12a-4242-47fd-9637-76ba331fe040,"The public transportation can be annoying at times because sometimes there will be train problems and you may have to switch to a bus to get to your destination or find another way to get there. But most times the train ride runs smoothly. You can walk to mostly of all of the stores that you need."
Williamsbridge_49a68485-1ec2-4813-a3b4-04b78578cb0f,"As a teenager looking for a job it seems difficult. However, there are adults who are established in their professions (ex. teachers, medical workers) and seem to find work just find. Employment opportunities are not the greatest, but then again they are not the worst."
Williamsbridge_45744538-a689-4514-83df-ebc3c9870017,"The food and drink do not taste bad, but they are average."
Williamsbridge_7cd23707-c6c0-4799-8ba1-e8e7f368338c,"I do not really talk to people in my neighborhood like that."
Williamsbridge_f707ef20-c7c2-48b6-88af-fb86c71123c1,"The weather is not that bad. Sometimes the winter can be a hassle especially dealing with the public transportation."
Williamsbridge_e458ccf0-52f1-4249-bfd4-2ffe1da8e30a,"Transportation is available but the condition is not good enough. The rate keep getting higher and people are late to work even more."
Williamsbridge_9cb79360-fe1d-4724-ae66-58c2da3e2338,"In some cases the police is hurting the citizens and other cases they are helping the citizens. It needs to be all the time."
Williamsbridge_8f108449-d6ca-40f5-b185-165b68425e58,"We need to to understand our neighbors or community more. The malice and division need to stop."
Williamsbridge_bd395894-3c02-4a0d-bef7-6146e59aa25a,"I think the other parts of the country is doing much better than us."
Williamsbridge_b50499f3-df02-460e-a177-773ecceed8e5,"They need to be more considerate for the disable citizens in the community."
Williamsbridge_3ac59e02-614b-42ce-934f-0068abcc54dc,"You see them everyday walking around. They do not care for others who are not interested in these acts of drinking and smoking."
Williamsbridge_3dec0cfa-73f5-4615-bac8-f32a106bac7d,"They should place more local businesses in this area."
Williamsbridge_2100ea60-d6ca-405e-988f-c8d7f87ac1b9,"There are more restaurants with cheap but unhealthy food."
Williamsbridge_e888d500-bc8a-4522-a004-e7920f50e0d7,"It needs to be worked on."
Williamsbridge_f85bc873-f429-42d3-b0c6-9937a2bc9ca0,"There is liter all over the place. This causes a lot of bad pollution in the area."
Williamsbridge_cdc2b993-4f0c-43f8-993d-4899785ea2f0,"This area do have that much employment opportunities."
Williamsburg_1b3e5e74-2fe1-442b-9450-7f9be717dd53,"Williamsburg is a welcoming diverse neighborhood. There is a lot of nightlife. Many restaurants of different cultures to choose from. Safe neighborhood!"
Williamsburg_42711184-8c80-46af-a3bb-77b158df4cd0,"A beautiful and peaceful place to live right next to the L train 5 min from Manhattan. Great restaurants and bars. Wonderful coffee shops. Great for families and young people to hang out shop. Now also have a whole foods market branch which is just amazing ! everything is developing I just wish it was less expansive to I can move back there:)"
Williamsburg_8097628c-ac2f-4b0d-bca2-7fc8f7dfe291,"Williamsburg is said to be the Manhattan of Brooklyn. With top restaurants, bars, a vibrant art scene and night life there is always something to do."
Williamsburg_eff6206e-23ef-46de-8b7b-679fba96ed9b,"Since I was born, I have not moved from my neighborhood at all. First of all, there are two bodegas that I cannot live without. If I want ice cream in the middle of winter and the bodega is open, then all I got to do is make a corner on the same block and there it is. On top of that, it's very peaceful and serene to walk or even sit on the steps and take on the scenery that even the birds are not that scared to approach you. However, gentrification has increased the rent to an absurd amount that the former residents can't even afford. Due to that, all of the tenants, who were Hispanic, in the apartment that I live in were evicted. Now, the current tenants are white and are upper class. The landlord did tried to evict my family, but there is no way my family and I are leaving this apartment due to the cost and also to spite her. Other than that, the neighborhood became a bit more safer to walk to even at night. That is all."
Williamsburg_12fc1633-9503-49cc-b3a4-9d711cdbbf82,"It was the 23rd April 2011, the day that I arrived in New York. I learned quite soon New Yorkers move as often as they do their groceries and so did I.

I hopped from the LES, to Midtown. From Midtown to Greenpoint and then to Williamsburg. From the moment I arrived in Williamsburg I said, 'this is wear I'm going to stay.' I can call myself a happy resident of the borough of Williamsburg for about 3 years now already.

What I love about Williamsburg are the low rise buildings, the cozy restaurants which are so enjoyable in every single season. The short walk to the water, with our amazing view over the city. I love my grocery store Harvest Market.  Williamsburgs' crowd is creative, open minded and very friendly. 

My happy moments are the moment I get my coffee at Caprices by Sophie, nights at the bar of Mogador with my roommates and when I just sit down at the pier next to the water. Those are the moments that I realize, this is where I belong."
Williamsburg_b88292ae-b711-476c-bfb0-c3e073bb02e3,"The best neighborhood you could ever live or grow  up in. I would recommend anyone to live in this area."
Williamsburg_faa221e6-dccb-4515-ab04-7b52667d94ed,"Williamsburg is a great nightlife location which includes some of the best bars, clubs and overall atmosphere. It has the city vibe yet still keeps its residential homey feel. As a native I love that it can be where i work and play. "
Williamsburg_924ec853-b3bd-45a9-bfc8-b9e7f2fd2e4b,"Wealthy, white yuppies armed with succulents, ironic T-shirts and hipster beards roam as any lingering diversity and originality is destroyed. Overpriced, overrated, extremely homogenous."
Williamsburg_496cd214-fec1-4908-a338-28ce3321b040,"Williamsburg is a great place to live. I grew up here, and always felt it was a safe neighbkrhood. Recently it's been developing into a replica of Manhattans 'Village'. I enjoy the new venues very much but I also see the down side of gentrification. It is no longer an affordable place to live for families who have been in the area 20+ years. It's pretty sad."
Williamsburg_7f6d6153-0a3c-481f-88aa-70386aae8061,"I believe God has kept my community safe."
Williamsburg_28358726-7c57-403b-8a9b-1b3ef06b8929,"I grew up in Williamsburg brooklyn and love it dearly. I plan to live here in the future as well."
Williamsburg_bd116c73-de0c-458c-88b6-09555f270116,"Rates of crime are much lower now than before."
Williamsburg_816514bf-7955-41b9-b0d6-d088299c381a,"The neighborhood is slowly getting better with time. However, it is still not the best place to live in."
Williamsburg_534225df-1046-4113-a700-13de499c9460,"The sense of safety that I feel towards this area I'd very pleasing since you don't really have many involvement with the police because your never usually in trouble. The prevalence of crime would be a crime committed every 5-6 months. For this reason I believe that is why I feel a lack of police presence here. The only concern that I have are the noise complaints since the police in my neighborhood don't really enforce the law to the extent. The only time I have seen the police do about noise are silent the ice cream trucks that stay in my block with the music playing at around 9pm"
Williamsburg_12a6dab9-1f9d-4cfc-ae28-a3e85c291d42,"Not much crime over here"
Williamsburg_7a63f7ef-f15b-4c1a-bc6a-24e38e8abd45,"Wuiet neigborhood and events for the children"
Williamsburg_770d2401-d559-438b-a0ec-f6802b8ddac4,"My overall experience of this area is great.  Yes I would choose to live here again because I already did.  I've just been here for three weeks after leaving three years ago.  I have good memories here.  For the most part, people are respectful to each other and themselves.  All these feelings I have being homeless in New York City."
Williamsburg_0f3c2e43-b94c-45a7-8f67-9b8d5535b0d2,"I'd say it's 'great' based on what I know/what I've heard. I personally don't see or hear crime happening in my area, and yes you hear the occasional story on the news about someone on the loose in the city and possibly in my area - but that's what it's like everywhere in NYC."
Williamsburg_1bdccde7-e28c-4b43-815c-6d56ab356ec7,"Right now I'd say it's just 'okay' because there are new restaurants being opened and nice places in the area, but there still aren't a lot of family-oriented activities and fun things to do like other communities have (a movie theater, etc)."
Williamsburg_028c811d-a0b2-4761-b07f-cd4cd0c54455,"I moved from a neighborhood where crime was regular and you had to be careful going outside. Now I don't have to worry about that."
Williamsburg_95650668-8866-44ad-ab2d-08425504bca5,"Most people are really great and accepting"
Williamsburg_d999f6d1-a0bf-473a-84af-3c2f2ae7a350,"This is a safe place to live compared to other parts of the city. Even though the police don't make me feel particularly safe, but I trust people in my neighborhood"
Williamsburg_5cb3c7aa-8283-4ad3-9e17-914494e9a27a,"I love my neighborhood. I feel safe because I am only one block from public transit and there are a lot of good people in the community. We even have a urban community garden a few blocks away and a school nearby."
Williamsburg_215623ec-efca-46a8-8c19-8e74c6c8cc63,"I wouldn't recommend it unless you enjoy loud noisy people, gang members and drug dealers."
Williamsburg_e6a4e73c-165e-4a41-9065-e94375226a0e,"The environment is very diverse. You have different groups of people from all ethnicities. There may be some discrimination from a small group of individuals but overall, it is okay. The transportation is convenient. Both Queens and Manhattan are quick to get to from here."
Williamsburg_c5137e9e-97d8-426c-bd7c-ea15f390d75d,"Living within Williamsburg has been great. Things have evolved around this neighborhood. There's always something to do around here, but most importantly doing activities and knowing you feel safe. I see this neighborhood growing and expanding it's surrounding making it a perfect environment."
Williamsburg_6c72da8b-aeaf-411c-823e-1e0e02fb2696,"The gentrification has caused many renters who have seen there for years to move elsewhere due to the rising price of rent. The community is not bad and for the majority I feel safe."
Williamsburg_25c9978b-c5aa-4829-9819-61591770f862,"I wish we had more retail stores so I don't have to go else where to shop but that's my only complaint."
Williamsburg_df7b4b14-5aa0-4b10-af00-1c0e7d297f77,"There's a lot of good places but most of the best ones are on the north side."
Williamsburg_498f7aeb-58e7-4a8e-82e3-550497f94373,"A lot of the employment problem is the fact that new York is becoming over crowded."
Williamsburg_6f0d909a-4b1c-47b1-a6b0-21dba23937d8,"Its great weather, other than hurricane sandy."
Williamsburg_b2db9d9e-ec11-4dd7-bd90-ea571755fcd1,"One of the best places in NY for dining."
Williamsburg_f02abb92-9c73-4b66-914e-eca98cf7cc17,"Mostly blue collar jobs in the area."
Williamsburg_3fcef427-b5f9-44ca-a125-5b4e65be23a3,"There's a lot of good stores in the area, from small buisnesses to big chain stores, there's something for everybody."
Williamsburg_26996baf-7bd3-497d-b9b6-a10eea974308,"Very lively, the business owners remember you and are friendly"
Williamsburg_2a7c53a8-4cd5-48e7-894e-3a0799c927e7,"There is a metal shop that makes a lot of noise midday"
Williamsburg_ff904793-28c3-4be7-936c-a28b83a70c8d,"There are private gyms but they can be expensive. There is a park, but it isnt very big"
Williamsburg_8b53af35-68dc-4b68-b852-8020d2c7a3fc,"There are rarely crimes committed in the area. Cops occasionally pass by in cars"
Williamsburg_8d89af85-640c-4c9e-b80c-174c387b0c1e,"Very cold winters. It's hot and humid in the summer."
Williamsburg_1edb507a-b3e1-414e-97bc-cef5208c660d,"Pretty good food in the area. I am too young to drink."
Williamsburg_52f41adf-7355-469b-bb9a-6b116917de9a,"It's alright. It has gotten better over the years."
Williamsburg_8a7a2ea0-58a3-4cf1-8329-8c59a2246747,"Rarely are we ever hit with anything bad."
Williamsburg_c72cd665-c26c-46c9-9a2b-ea44859c9270,"Williamsburg is where everyone wants to be."
Williamsburg_74eb6c10-c934-499b-953a-c0c9e8c637b1,"Honestly, it could be better."
Williamsburg_2ba85101-faa7-43b1-b70b-487145fa590e,"I love my area because everything is accessible."
Williamsburg_46eb2c8e-6c5c-4b1a-bd3c-dfb8056dfd93,"It doesn't seem like there are vacant or abandoned properties but it is not a clean area. A lot of garbage on the sidewalk.. hope there are more cleaners who keep the neighborhood clean. There are a lot of old buildings that needs renovations."
Williamsburg_74590f81-4aa8-401b-9894-010dea72de84,"Hope there are more police around. There was gun shot accident few month ago. I don't feel safe at all in this neighborhood especially at night."
Williamsburg_94c6d1b2-bfb3-48b5-8d3d-41ae0bd4a190,"This area is not very safe neighborhood I will say... there was gun shot accident few month ago so I don't really want to interact with the community. Hope there are more police around the neighborhood and renovate old buildings."
Williamsburg_4e8967da-b499-429d-8f79-d198666040a2,"There isn't much natural disasters in this area. just snow in the winter and some storms."
Williamsburg_aeeb9f8d-1626-4fa5-9f17-e883644d1826,"There are no good restaurants in this neighborhood. Where I live is not a great neighborhood, so there is no fancy restaurant but there is a lot of delis which is open 24 hours."
Williamsburg_f5133f0b-b361-4273-91df-30e3b73b1470,"There are not many job opportunities in this area but once we go out to Manhattan, there are plenty of jobs."
Williamsburg_8bbcaa93-7de0-47bd-b6ef-7a68df50d318,"Recently, crime seems to have gone down. The most I see people get arrested for is dissorderly conduct (drunk from being at one of the local bars)"
Williamsburg_d342cd0f-d05c-42dd-9c81-2fbd0b2a01fb,"There aren't many significant issue with weather. Mostly just rain would be an issue and even then there wouldn't be crazy flooding"
Williamsburg_50fea3d6-817b-4ca3-bf94-48dfdbf18e20,"This area definitely has tons of great places  to eat and drink whether it's for brunch, lunch, dinner, or a late night snack you will never go hungry. Lately, lots of different ethnic food places has  been popping up; take a walk down the aveune and you'll find something of interest."
Williamsburg_7fce24d1-2d9c-47c6-8b38-87b7fff7c090,"The job market in this area has no variety. If you work in the area you either work in retail or at the supermarket, making minimum wage."
Williamsburg_736c76e2-a4d6-4fc4-b0a6-ccfe7d3187e6,"There are not many variety shops and almost no mom-and-pop stores. In general if you want to go to one place to find MOST things you need you would go to either a 99 cents store or the Deals in the area. Both are definitely not amazing. If you want to go to a good place you will have to drive to the next neighborhood over."
Williamsburg_f53a6cb6-aed9-46d0-bdc1-d1439db9ce95,"very many local businesses in my area. its great having intimate stores in which the owners are already known well in the neighborhood. there aren't very many chain stores/franchises in my area. this also makes it unique. I have plenty of options and can get anything I need in a close proximity to my home."
Williamsburg_f395e139-2d48-44e3-99c3-32c37735cc7e,"Gentrification has caused housing to go up"
Williamsburg_439193fc-4399-4d23-9a4d-4e61e1daabf2,"The mom and pops stores are very repetitive.  Clothing stores are not quality clothes. And there are no healthy restaurants."
Williamsburg_7119b21a-338a-4775-b66c-3ae60e25d9aa,"The temperature in this area is fair, meaning hot doesn't become too hot and cold doesn't become too cold.  What comes along with the temperature may be too much for some to handle.  With the cold comes unbearable winds, and with the heat comes intense humidity.  Both make the weather difficult for some to handle."
Williamsburg_7fd94636-4701-4f6e-835d-0148550a5dcd,"There are some playgrounds which are well kept, some wildlife/national parks are a few miles over.  These parks are beneficial for our youth in terms of spending quality time and learning about life other than humans.  This neighborhood is extremely polluted and would benefit from government funding to help clean up the mass pollution."
Williamsburg_9a273a26-e371-44a5-84ef-09d3a203586f,"jobs available require specific skills"
Williamsburg_e6db6dbc-310a-4c72-a217-8e3a70e84559,"Everything is accessible with little travel"
Williamsburg_358d143a-fa05-4ddc-90bd-b42f1443b493,"gov't funded schools are scarce, drug use is high."
Williamsburg_58e2982a-fcf9-419f-bcb3-6c0880f7d84d,"Restaurants are focusing on healthy foods"
Williamsburg_4da77d70-995d-4bfc-9caa-150a3e40634a,"Drug use is quite high in this area"
Williamsburg_432cce64-36d3-4775-8591-83d29d69ad1d,"Most people in my area do not go to college to build their knowledge in order to make a better living."
Williamsburg_09b300fa-59d4-4d41-b92f-a825308ee614,"I love the seasons changing, so I wouldn't let it impact my desire to live here. Blizzards and terrible snow/ice happens but we adapt. Humid summers happen but we adapt. There is no possibility of landslide and very rare possibility of hurricane, tornado, earthquake, wildfire. Flooding can happen but rare as well."
Williamsburg_86fd99fb-ad46-4aa4-9a30-ec8ad991be57,"There are quite a few run-down condos/apartments here but the one big condo living complex is in fairly great shape (they have been around since the 80's and just got repaved parking lots). That's not to say that there are zero new buildings around but I would say only 15% are brand new residences with amenities like intercoms, new glass doors or lobbies. So many houses are unkempt or just vacant. And yet, housing reaches the $2000s because this is a trendier place to live as the days go by. People pay to live somewhere because it is still better than Manhattan, and they like the character of a lived-in place rather than a doorman and high-rise complex."
